0.000000	0.000000	0.000000	-5059.681000	225.596000	-243.480000
0.000000	0.000000	0.000000	-5025.599000	104.295000	-138.060000
0.000000	0.000000	0.000000	-5004.695000	222.766000	-76.422000
0.000000	0.000000	0.000000	-5027.176000	321.090000	-146.647000
0.000000	0.000000	0.000000	-5068.501000	255.310000	-271.033000
0.000000	0.000000	0.000000	-5044.424000	181.726000	-196.166000
0.000000	0.000000	0.000000	-5024.005000	119.494000	-133.376000
0.000000	0.000000	0.000000	-5048.721000	-74.307000	-208.113000
0.000000	0.000000	0.000000	-5027.216000	-124.381000	-143.146000
0.000000	0.000000	0.000000	-5002.796000	-197.722000	-70.263000
0.000000	0.000000	0.000000	-5005.439000	-249.987000	-79.169000
0.000000	0.000000	0.000000	-5029.669000	-163.918000	-151.042000
0.000000	0.000000	0.000000	-5069.152000	-117.288000	-270.883000
0.000000	0.000000	0.000000	-5053.361000	-164.260000	-223.155000
0.000000	0.000000	0.000000	-5024.991000	-252.237000	-138.371000
0.000000	0.000000	0.000000	-5006.874000	-311.490000	-84.904000
0.000000	0.000000	0.000000	-5033.787000	-282.192000	-165.730000
0.000000	0.000000	0.000000	-5061.556000	-205.723000	-248.855000
0.000000	0.000000	0.000000	-5070.972000	-236.564000	-278.248000
0.000000	0.000000	0.000000	-5046.497000	-300.574000	-204.810000
0.000000	0.000000	0.000000	-5069.451000	-289.571000	-274.696000
0.000000	0.000000	0.000000	-5078.323000	-299.403000	-302.150000
0.000000	0.000000	0.000000	-4926.351000	178.285000	158.405000
0.000000	0.000000	0.000000	-4902.218000	114.908000	230.329000
0.000000	0.000000	0.000000	-4899.980000	160.489000	236.403000
0.000000	0.000000	0.000000	-4924.436000	224.300000	163.323000
0.000000	0.000000	0.000000	-4903.296000	223.734000	225.708000
0.000000	0.000000	0.000000	-4873.981000	167.894000	312.534000
0.000000	0.000000	0.000000	-4888.174000	222.848000	270.156000
0.000000	0.000000	0.000000	-4913.195000	274.971000	195.533000
0.000000	0.000000	0.000000	-4902.790000	306.676000	225.439000
0.000000	0.000000	0.000000	-4879.311000	251.805000	295.558000
0.000000	0.000000	0.000000	-4890.489000	314.632000	261.340000
0.000000	0.000000	0.000000	-4876.820000	321.693000	301.256000
0.000000	0.000000	0.000000	-4879.434000	-305.343000	294.041000
0.000000	0.000000	0.000000	-4901.048000	-202.446000	232.728000
0.000000	0.000000	0.000000	-4920.501000	-219.342000	175.068000
0.000000	0.000000	0.000000	-4885.341000	-315.814000	276.486000
0.000000	0.000000	0.000000	-4926.216000	-265.856000	157.263000
0.000000	0.000000	0.000000	-4996.486000	20.762000	-49.683000
0.000000	0.000000	0.000000	-4967.089000	-56.856000	38.370000
0.000000	0.000000	0.000000	-4948.954000	-31.885000	92.539000
0.000000	0.000000	0.000000	-4972.817000	68.910000	21.187000
0.000000	0.000000	0.000000	-4942.291000	97.191000	112.032000
0.000000	0.000000	0.000000	-4920.331000	32.565000	177.427000
0.000000	0.000000	0.000000	-4995.129000	42.004000	-45.682000
0.000000	0.000000	0.000000	-4971.541000	-19.576000	25.178000
